vendor_count,product_count,is_chain,total orders,Orders on Weekend,Orders on week,Orders in the morning,Orders in the afternoon,Orders in night,American Cuisine,Asian Cuisine,European Cuisine,Snacks & Beverages,Other Cuisine,total_amount_spent,order_frequency,age_group,frequency_segment,American_ratio,Asian_ratio,European_ratio,Snacks_Beverages_ratio,Other_Cuisine_ratio,avg_vendor_use,last_promo_DISCOUNT,last_promo_FREEBIE,last_promo_No Discount,payment_method_CASH,payment_method_DIGI
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,0.7924620933554726,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.009572441130523841,-1.45804383157446,1,1,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,1.0,0.0,0.0,0.0,1.0
0.8931254957195489,0.19555523600059163,0.8721781831727362,5,-0.09402923808786125,0.45556514819271154,1.5981888052590822,-0.3589762318952027,-0.5430770883369437,-0.15269206634887503,-0.6399047561433069,-0.3520382305038728,-0.1268167007391737,0.7945405324583465,-0.3843609685225811,-1.45804383157446,1,1,0.007958423218771325,-1.0284297915676712,-0.38968795344181245,0.21264258336642824,1.3952219278554598,0.5189754457726502,0.0,0.0,1.0,0.0,1.0
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.1481239011223634,-0.3589762318952027,-0.5430770883369437,-0.4434733576152716,-0.6399047561433069,-0.3520382305038728,-0.4417177422961477,0.656112713187579,-0.640511400912836,-1.45804383157446,1,1,-0.5195547863462778,-1.0284297915676712,-0.38968795344181245,-0.5664517325292605,2.6302851591818146,-0.13590166743781962,1.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.6352550167859324,-0.8811726230888557,2,-0.09402923808786125,-0.6639519934173247,0.4339803343381185,-0.7839578592941392,-0.5430770883369437,-0.4434733576152716,-0.15738438683107478,-0.3520382305038728,0.3607519730719201,-0.45518194781130944,-0.28486674794152417,-1.45804383157446,0,1,-0.5195547863462778,0.1799339251416553,-0.38968795344181245,1.1219699649831563,-0.5805731547248673,1.1738525589831197,0.0,0.0,0.0,0.0,1.0
0.02669046495492002,-0.21984989039267042,-0.1798323005842189,3,0.6208417503537575,-0.6639519934173247,0.4339803343381185,-0.7839578592941392,0.17490256402092932,-0.4434733576152716,-0.6399047561433069,0.147916630895416,0.24771057353864737,-0.45518194781130944,-0.5464098210136793,-1.4240511889811005,0,1,-0.5195547863462778,-1.0284297915676712,0.6458631536511269,1.8240482167072298,-0.5805731547248673,0.19153688916741532,0.0,0.0,1.0,1.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.8811726230888557,2,0.6208417503537575,-1.0371243739540035,-0.1481239011223634,-0.7839578592941392,0.17490256402092932,-0.4434733576152716,-0.3672294155277136,-0.3520382305038728,1.0787511920854544,-0.45518194781130944,-0.11095408595024583,-1.4240511889811005,1,1,-0.5195547863462778,-0.48710558219914657,-0.38968795344181245,1.9696074576931852,-0.5805731547248673,-0.13590166743781962,0.0,0.0,1.0,0.0,1.0
-0.4065270504273944,-0.42755245358930144,-0.5305024618365373,2,0.6208417503537575,-1.0371243739540035,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,0.17647864316964412,1.7550066763236207,-0.4417177422961477,-0.45518194781130944,0.02574935533592171,-1.4240511889811005,1,1,-0.5195547863462778,0.36522995428297644,1.4156052642628156,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,1.0,0.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.5305024618365373,2,0.6208417503537575,-1.0371243739540035,-0.1481239011223634,-0.7839578592941392,-0.5430770883369437,-0.4434733576152716,0.8294211003666222,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,0.014694441938026588,-1.4240511889811005,0,1,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,0.0,0.0,1.0
-0.4065270504273944,0.19555523600059163,0.8721781831727362,5,0.6208417503537575,0.08239276765603279,-0.1481239011223634,0.06600539550373379,0.8928822163788023,-0.4434733576152716,-0.6399047561433069,-0.3520382305038728,-0.4417177422961477,2.0210303717315097,-0.2603302328388788,-1.4240511889811005,1,1,-0.5195547863462778,-1.0284297915676712,-0.38968795344181245,-0.5664517325292605,2.6302851591818146,-1.4456558938587587,0.0,0.0,0.0,1.0,0.0
-0.4065270504273944,-0.6352550167859324,-0.1798323005842189,1,0.6208417503537575,-1.0371243739540035,-0.1481239011223634,-0.3589762318952027,-0.5430770883369437,-0.4434733576152716,-0.46742939009127504,-0.3520382305038728,-0.4417177422961477,0.07142458144251929,-0.690123695186317,-1.3900585463877413,1,1,-0.5195547863462778,0.07692377198066615,-0.38968795344181245,-0.5664517325292605,1.2313634871477832,1.1738525589831197,0.0,0.0,1.0,1.0,0.0
